,mz.org.selv,selv-v3-fulfillment-extension,1.0.1,2021-04-02 08:07      3674,,https://repo1.maven.org/maven2/mz/org/selv/selv-v3-fulfillment-extension/1.0.1/selv-v3-fulfillment-extension-1.0.1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.23.0,2021-02-16 14:06     31160,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.23.0/media-backend-api-client-5.23.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.22.0,2021-02-02 18:50     32210,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.22.0/media-backend-api-client-5.22.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.21.0,2021-01-05 08:24     32216,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.21.0/media-backend-api-client-5.21.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.20.0,2020-11-24 12:43     32469,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.20.0/media-backend-api-client-5.20.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.19.0,2020-11-09 09:34     32469,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.19.0/media-backend-api-client-5.19.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.18.0,2020-10-26 16:22     32469,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.18.0/media-backend-api-client-5.18.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.17.1,2020-10-21 09:41     32482,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.17.1/media-backend-api-client-5.17.1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.17.0,2020-10-14 21:53     32343,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.17.0/media-backend-api-client-5.17.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.16.0,2020-09-30 10:21     32270,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.16.0/media-backend-api-client-5.16.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.15.0,2020-09-01 13:47     32279,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.15.0/media-backend-api-client-5.15.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.14.0,2020-08-05 18:21     32213,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.14.0/media-backend-api-client-5.14.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.13.1,2020-06-30 06:56     29680,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.13.1/media-backend-api-client-5.13.1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.13.0,2020-06-23 14:52     29657,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.13.0/media-backend-api-client-5.13.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.RE3.0,2020-01-31 21:30     27353,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.RE3.0/media-backend-api-client-5.12.RE3.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.3,2020-04-28 15:33     27392,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.3/media-backend-api-client-5.12.3.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.2,2020-04-17 09:28     27389,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.2/media-backend-api-client-5.12.2.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.1,2020-02-04 11:24     27379,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.1/media-backend-api-client-5.12.1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.0.pre1,2019-11-24 19:27     27235,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.0.pre1/media-backend-api-client-5.12.0.pre1.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.12.0,2020-01-15 10:25     27379,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.12.0/media-backend-api-client-5.12.0.jar
,nl.vpro.poms.api-clients,media-backend-api-client,5.11.0,2019-09-04 20:21     27122,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/media-backend-api-client/5.11.0/media-backend-api-client-5.11.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.9.0,2023-10-20 11:57     27681,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.9.0/frontend-api-client-7.9.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.8.0,2023-10-10 07:30     27556,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.8.0/frontend-api-client-7.8.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.7.0,2023-09-10 20:08     27552,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.7.0/frontend-api-client-7.7.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.6.0,2023-05-26 15:52     27543,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.6.0/frontend-api-client-7.6.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.4.0,2023-03-22 08:37     27169,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.4.0/frontend-api-client-7.4.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.3.0,2023-02-26 21:29     27180,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.3.0/frontend-api-client-7.3.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.2.0,2023-01-29 08:06     27583,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.2.0/frontend-api-client-7.2.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.1.2,2023-01-13 09:37     26297,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.1.2/frontend-api-client-7.1.2.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.1.1,2022-12-12 13:40     26296,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.1.1/frontend-api-client-7.1.1.jar
,nl.vpro.poms.api-clients,frontend-api-client,7.1.0,2022-11-16 15:00     26292,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/7.1.0/frontend-api-client-7.1.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,6.2.0,2022-10-28 09:28     26750,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/6.2.0/frontend-api-client-6.2.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,6.1.0,2022-09-29 09:19     26527,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/6.1.0/frontend-api-client-6.1.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,6.0.0,2022-08-26 13:34     26493,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/6.0.0/frontend-api-client-6.0.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.34.0,2022-07-08 17:27     26504,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.34.0/frontend-api-client-5.34.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.33.0,2022-05-30 19:15     26056,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.33.0/frontend-api-client-5.33.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.32.0,2022-04-29 13:26     26058,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.32.0/frontend-api-client-5.32.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.31.0,2022-03-28 11:29     26054,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.31.0/frontend-api-client-5.31.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.30.0,2021-07-12 13:54     25761,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.30.0/frontend-api-client-5.30.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.28.0,2021-06-11 19:51     25800,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.28.0/frontend-api-client-5.28.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.27.0,2021-05-15 12:55     25398,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.27.0/frontend-api-client-5.27.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.25.0,2021-03-12 14:26     24043,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.25.0/frontend-api-client-5.25.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.23.0,2021-02-16 14:06     24047,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.23.0/frontend-api-client-5.23.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.22.0,2021-02-02 18:50     22457,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.22.0/frontend-api-client-5.22.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.21.0,2021-01-05 08:24     22465,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.21.0/frontend-api-client-5.21.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.20.0,2020-11-24 12:43     22712,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.20.0/frontend-api-client-5.20.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.19.0,2020-11-09 09:34     22711,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.19.0/frontend-api-client-5.19.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.18.0,2020-10-26 16:22     22644,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.18.0/frontend-api-client-5.18.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.17.1,2020-10-21 09:41     22657,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.17.1/frontend-api-client-5.17.1.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.17.0,2020-10-14 21:53     22652,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.17.0/frontend-api-client-5.17.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.16.0,2020-09-30 10:21     22547,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.16.0/frontend-api-client-5.16.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.15.0,2020-09-01 13:47     22555,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.15.0/frontend-api-client-5.15.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.14.0,2020-08-05 18:22     22515,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.14.0/frontend-api-client-5.14.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.13.1,2020-06-30 06:56     22490,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.13.1/frontend-api-client-5.13.1.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.13.0,2020-06-23 14:52     22487,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.13.0/frontend-api-client-5.13.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.RE3.0,2020-01-31 21:30     22396,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.RE3.0/frontend-api-client-5.12.RE3.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.3,2020-04-28 15:33     22431,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.3/frontend-api-client-5.12.3.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.2,2020-04-17 09:28     22429,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.2/frontend-api-client-5.12.2.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.1,2020-02-04 11:24     22418,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.1/frontend-api-client-5.12.1.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.0.pre1,2019-11-24 19:27     21392,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.0.pre1/frontend-api-client-5.12.0.pre1.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.12.0,2020-01-15 10:25     22376,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.12.0/frontend-api-client-5.12.0.jar
,nl.vpro.poms.api-clients,frontend-api-client,5.11.0,2019-09-04 20:21     21387,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/frontend-api-client/5.11.0/frontend-api-client-5.11.0.jar
,nl.vpro.poms.api-clients,client-extras,7.9.0,2023-10-20 11:57     70748,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.9.0/client-extras-7.9.0.jar
,nl.vpro.poms.api-clients,client-extras,7.8.0,2023-10-10 07:30     70682,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.8.0/client-extras-7.8.0.jar
,nl.vpro.poms.api-clients,client-extras,7.7.0,2023-09-10 20:08     70678,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.7.0/client-extras-7.7.0.jar
,nl.vpro.poms.api-clients,client-extras,7.6.0,2023-05-26 15:52     70817,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.6.0/client-extras-7.6.0.jar
,nl.vpro.poms.api-clients,client-extras,7.4.0,2023-03-22 08:37   5824780,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.4.0/client-extras-7.4.0.jar
,nl.vpro.poms.api-clients,client-extras,7.3.0,2023-02-26 21:29   5824790,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.3.0/client-extras-7.3.0.jar
,nl.vpro.poms.api-clients,client-extras,7.2.0,2023-01-29 08:06   5825929,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.2.0/client-extras-7.2.0.jar
,nl.vpro.poms.api-clients,client-extras,7.1.2,2023-01-13 09:38   5819020,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.1.2/client-extras-7.1.2.jar
,nl.vpro.poms.api-clients,client-extras,7.1.1,2022-12-12 13:40   5818610,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.1.1/client-extras-7.1.1.jar
,nl.vpro.poms.api-clients,client-extras,7.1.0,2022-11-16 15:00   5818596,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/7.1.0/client-extras-7.1.0.jar
,nl.vpro.poms.api-clients,client-extras,6.2.0,2022-10-28 09:28   5820095,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/6.2.0/client-extras-6.2.0.jar
,nl.vpro.poms.api-clients,client-extras,6.1.0,2022-09-29 09:19   5820038,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/6.1.0/client-extras-6.1.0.jar
,nl.vpro.poms.api-clients,client-extras,6.0.0,2022-08-26 13:34   5820003,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/6.0.0/client-extras-6.0.0.jar
,nl.vpro.poms.api-clients,client-extras,5.34.0,2022-07-08 17:27   5819584,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.34.0/client-extras-5.34.0.jar
,nl.vpro.poms.api-clients,client-extras,5.33.0,2022-05-30 19:15   5819569,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.33.0/client-extras-5.33.0.jar
,nl.vpro.poms.api-clients,client-extras,5.32.0,2022-04-29 13:26   5819570,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.32.0/client-extras-5.32.0.jar
,nl.vpro.poms.api-clients,client-extras,5.31.0,2022-03-28 11:29   5819522,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.31.0/client-extras-5.31.0.jar
,nl.vpro.poms.api-clients,client-extras,5.30.0,2021-07-12 13:54   5820778,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.30.0/client-extras-5.30.0.jar
,nl.vpro.poms.api-clients,client-extras,5.28.0,2021-06-11 19:51   5820818,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.28.0/client-extras-5.28.0.jar
,nl.vpro.poms.api-clients,client-extras,5.27.0,2021-05-15 12:55   5820117,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.27.0/client-extras-5.27.0.jar
,nl.vpro.poms.api-clients,client-extras,5.25.0,2021-03-12 14:26   5819594,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.25.0/client-extras-5.25.0.jar
,nl.vpro.poms.api-clients,client-extras,5.23.0,2021-02-16 14:06   5819598,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.23.0/client-extras-5.23.0.jar
,nl.vpro.poms.api-clients,client-extras,5.22.0,2021-02-02 18:50   5818813,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.22.0/client-extras-5.22.0.jar
,nl.vpro.poms.api-clients,client-extras,5.21.0,2021-01-05 08:24   5818820,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.21.0/client-extras-5.21.0.jar
,nl.vpro.poms.api-clients,client-extras,5.20.0,2020-11-24 12:43   5819484,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.20.0/client-extras-5.20.0.jar
,nl.vpro.poms.api-clients,client-extras,5.19.0,2020-11-09 09:33   5819485,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.19.0/client-extras-5.19.0.jar
,nl.vpro.poms.api-clients,client-extras,5.18.0,2020-10-26 16:22   5816710,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.18.0/client-extras-5.18.0.jar
,nl.vpro.poms.api-clients,client-extras,5.17.1,2020-10-21 09:41   5816724,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.17.1/client-extras-5.17.1.jar
,nl.vpro.poms.api-clients,client-extras,5.17.0,2020-10-14 21:53   5816718,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.17.0/client-extras-5.17.0.jar
,nl.vpro.poms.api-clients,client-extras,5.16.0,2020-09-30 10:20   5816716,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.16.0/client-extras-5.16.0.jar
,nl.vpro.poms.api-clients,client-extras,5.15.0,2020-09-01 13:47   5816724,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.15.0/client-extras-5.15.0.jar
,nl.vpro.poms.api-clients,client-extras,5.14.0,2020-08-05 18:21   5816371,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.14.0/client-extras-5.14.0.jar
,nl.vpro.poms.api-clients,client-extras,5.13.1,2020-06-30 06:56   5816388,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.13.1/client-extras-5.13.1.jar
,nl.vpro.poms.api-clients,client-extras,5.13.0,2020-06-23 14:52   5816383,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.13.0/client-extras-5.13.0.jar
,nl.vpro.poms.api-clients,client-extras,5.12.RE3.0,2020-01-31 21:30   5815263,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.RE3.0/client-extras-5.12.RE3.0.jar
,nl.vpro.poms.api-clients,client-extras,5.12.3,2020-04-28 15:33   5815370,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.3/client-extras-5.12.3.jar
,nl.vpro.poms.api-clients,client-extras,5.12.2,2020-04-17 09:28   5815269,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.2/client-extras-5.12.2.jar
,nl.vpro.poms.api-clients,client-extras,5.12.1,2020-02-04 11:24   5815259,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.1/client-extras-5.12.1.jar
,nl.vpro.poms.api-clients,client-extras,5.12.0.pre1,2019-11-24 19:27   5814596,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.0.pre1/client-extras-5.12.0.pre1.jar
,nl.vpro.poms.api-clients,client-extras,5.12.0,2020-01-15 10:25   5815215,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.12.0/client-extras-5.12.0.jar
,nl.vpro.poms.api-clients,client-extras,5.11.0,2019-09-04 20:21   5810984,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-extras/5.11.0/client-extras-5.11.0.jar
,nl.vpro.poms.api-clients,client-core,7.9.0,2023-10-20 11:57     16114,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.9.0/client-core-7.9.0.jar
,nl.vpro.poms.api-clients,client-core,7.8.0,2023-10-10 07:30     16110,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.8.0/client-core-7.8.0.jar
,nl.vpro.poms.api-clients,client-core,7.7.0,2023-09-10 20:08     16137,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.7.0/client-core-7.7.0.jar
,nl.vpro.poms.api-clients,client-core,7.6.0,2023-05-26 15:52     15940,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.6.0/client-core-7.6.0.jar
,nl.vpro.poms.api-clients,client-core,7.4.0,2023-03-22 08:37     15606,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.4.0/client-core-7.4.0.jar
,nl.vpro.poms.api-clients,client-core,7.3.0,2023-02-26 21:29     15617,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.3.0/client-core-7.3.0.jar
,nl.vpro.poms.api-clients,client-core,7.2.0,2023-01-29 08:07     15514,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.2.0/client-core-7.2.0.jar
,nl.vpro.poms.api-clients,client-core,7.1.2,2023-01-13 09:37     14646,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.1.2/client-core-7.1.2.jar
,nl.vpro.poms.api-clients,client-core,7.1.1,2022-12-12 13:40     14641,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.1.1/client-core-7.1.1.jar
,nl.vpro.poms.api-clients,client-core,7.1.0,2022-11-16 15:00     14640,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/7.1.0/client-core-7.1.0.jar
,nl.vpro.poms.api-clients,client-core,6.2.0,2022-10-28 09:28     14494,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/6.2.0/client-core-6.2.0.jar
,nl.vpro.poms.api-clients,client-core,6.1.0,2022-09-29 09:19     14493,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/6.1.0/client-core-6.1.0.jar
,nl.vpro.poms.api-clients,client-core,6.0.0,2022-08-26 13:34     14457,,https://repo1.maven.org/maven2/nl/vpro/poms/api-clients/client-core/6.0.0/client-core-6.0.0.jar
